timestamp,position,velocity,acceleration,attitude,body_rate
1348000,1,0,0,0,0
1396000,1,0,0,0,0
1448000,1,0,0,0,0
1548000,1,0,0,0,0
1648000,1,0,0,0,0
1748000,1,0,0,0,0
1848000,1,0,0,0,0
1948000,1,0,0,0,0
2048000,1,0,0,0,0
2148000,1,0,0,0,0
2248000,1,0,0,0,0
2348000,1,0,0,0,0
2448000,1,0,0,0,0
2548000,1,0,0,0,0
2648000,1,0,0,0,0
2748000,1,0,0,0,0
2848000,1,0,0,0,0
2948000,1,0,0,0,0
3048000,1,0,0,0,0
3148000,1,0,0,0,0
3248000,1,0,0,0,0
3348000,1,0,0,0,0
3448000,1,0,0,0,0
3548000,1,0,0,0,0
3648000,1,0,0,0,0
3748000,1,0,0,0,0
3848000,1,0,0,0,0
3948000,1,0,0,0,0
4048000,1,0,0,0,0
4148000,1,0,0,0,0
4248000,1,0,0,0,0
4348000,1,0,0,0,0
4448000,1,0,0,0,0
4548000,1,0,0,0,0
4648000,1,0,0,0,0
4748000,1,0,0,0,0
4848000,1,0,0,0,0
4948000,1,0,0,0,0
5048000,1,0,0,0,0
5148000,1,0,0,0,0
5248000,1,0,0,0,0
5348000,1,0,0,0,0
5448000,1,0,0,0,0
5548000,1,0,0,0,0
5648000,1,0,0,0,0
5748000,1,0,0,0,0
5848000,1,0,0,0,0
5948000,1,0,0,0,0
6048000,1,0,0,0,0
6148000,1,0,0,0,0
6248000,1,0,0,0,0
6348000,1,0,0,0,0
6448000,1,0,0,0,0
6548000,1,0,0,0,0
6648000,1,0,0,0,0
6748000,1,0,0,0,0
6848000,1,0,0,0,0
6948000,1,0,0,0,0
7048000,1,0,0,0,0
7148000,1,0,0,0,0
7248000,1,0,0,0,0
7348000,1,0,0,0,0
7448000,1,0,0,0,0
7548000,1,0,0,0,0
7648000,1,0,0,0,0
7748000,1,0,0,0,0
7848000,1,0,0,0,0
7948000,1,0,0,0,0
8048000,1,0,0,0,0
8148000,1,0,0,0,0
8248000,1,0,0,0,0
8348000,1,0,0,0,0
8448000,1,0,0,0,0
8548000,1,0,0,0,0
8648000,1,0,0,0,0
8748000,1,0,0,0,0
8848000,1,0,0,0,0
8948000,1,0,0,0,0
9048000,1,0,0,0,0
9148000,1,0,0,0,0
9248000,1,0,0,0,0
9348000,1,0,0,0,0
9448000,1,0,0,0,0
9548000,1,0,0,0,0
9648000,1,0,0,0,0
9748000,1,0,0,0,0
9848000,1,0,0,0,0
9948000,1,0,0,0,0
10048000,1,0,0,0,0
10148000,1,0,0,0,0
10248000,1,0,0,0,0
10348000,1,0,0,0,0
10448000,1,0,0,0,0
10548000,1,0,0,0,0
10648000,1,0,0,0,0
10748000,1,0,0,0,0
10848000,1,0,0,0,0
10948000,1,0,0,0,0
11048000,1,0,0,0,0
11148000,1,0,0,0,0
11248000,1,0,0,0,0
11348000,1,0,0,0,0
11448000,1,0,0,0,0
11548000,1,0,0,0,0
11648000,1,0,0,0,0
11748000,1,0,0,0,0
11848000,1,0,0,0,0
11948000,1,0,0,0,0
12048000,1,0,0,0,0
12148000,1,0,0,0,0
12248000,1,0,0,0,0
12348000,1,0,0,0,0
12448000,1,0,0,0,0
12496000,1,0,0,0,0
12648000,1,0,0,0,0
12748000,1,0,0,0,0
12848000,1,0,0,0,0
12948000,1,0,0,0,0
13048000,1,0,0,0,0
13148000,1,0,0,0,0
13248000,1,0,0,0,0
13348000,1,0,0,0,0
13448000,1,0,0,0,0
13548000,1,0,0,0,0
13648000,1,0,0,0,0
13748000,1,0,0,0,0
13848000,1,0,0,0,0
13948000,1,0,0,0,0
14048000,1,0,0,0,0
14148000,1,0,0,0,0
14248000,1,0,0,0,0
14348000,1,0,0,0,0
14448000,1,0,0,0,0
14548000,1,0,0,0,0
14648000,1,0,0,0,0
14748000,1,0,0,0,0
14848000,1,0,0,0,0
14948000,1,0,0,0,0
15048000,1,0,0,0,0
15148000,1,0,0,0,0
15248000,1,0,0,0,0
15348000,1,0,0,0,0
15448000,1,0,0,0,0
15548000,1,0,0,0,0
15648000,1,0,0,0,0
15748000,1,0,0,0,0
15848000,1,0,0,0,0
15948000,1,0,0,0,0
16048000,1,0,0,0,0
16148000,1,0,0,0,0
16248000,1,0,0,0,0
16348000,1,0,0,0,0
16448000,1,0,0,0,0
16548000,1,0,0,0,0
16648000,1,0,0,0,0
16748000,1,0,0,0,0
16848000,1,0,0,0,0
16948000,1,0,0,0,0
17048000,1,0,0,0,0
17148000,1,0,0,0,0
17248000,1,0,0,0,0
17348000,1,0,0,0,0
17448000,1,0,0,0,0
17548000,1,0,0,0,0
17648000,1,0,0,0,0
17748000,1,0,0,0,0
17848000,1,0,0,0,0
17948000,1,0,0,0,0
17996000,1,0,0,0,0
18148000,1,0,0,0,0
18248000,1,0,0,0,0
18348000,1,0,0,0,0
18448000,1,0,0,0,0
18548000,1,0,0,0,0
18648000,1,0,0,0,0
18748000,1,0,0,0,0
18848000,1,0,0,0,0
18948000,1,0,0,0,0
19048000,1,0,0,0,0
19148000,1,0,0,0,0
19248000,1,0,0,0,0
19348000,1,0,0,0,0
19448000,1,0,0,0,0
19548000,1,0,0,0,0
19648000,1,0,0,0,0
19748000,1,0,0,0,0
19848000,1,0,0,0,0
19948000,1,0,0,0,0
20048000,1,0,0,0,0
20148000,1,0,0,0,0
20248000,1,0,0,0,0
20348000,1,0,0,0,0
20448000,1,0,0,0,0
20548000,1,0,0,0,0
20648000,1,0,0,0,0
20748000,1,0,0,0,0
20848000,1,0,0,0,0
20948000,1,0,0,0,0
21048000,1,0,0,0,0
21148000,1,0,0,0,0
21248000,1,0,0,0,0
21348000,1,0,0,0,0
21448000,1,0,0,0,0
21548000,1,0,0,0,0
21648000,1,0,0,0,0
21748000,1,0,0,0,0
21848000,1,0,0,0,0
21948000,1,0,0,0,0
22048000,1,0,0,0,0
22148000,1,0,0,0,0
22248000,1,0,0,0,0
22348000,1,0,0,0,0
22448000,1,0,0,0,0
22548000,1,0,0,0,0
22648000,1,0,0,0,0
22748000,1,0,0,0,0
22848000,1,0,0,0,0
22948000,1,0,0,0,0
23048000,1,0,0,0,0
23148000,1,0,0,0,0
23248000,1,0,0,0,0
23348000,1,0,0,0,0
23448000,1,0,0,0,0
23548000,1,0,0,0,0
23648000,1,0,0,0,0
23748000,1,0,0,0,0
23848000,1,0,0,0,0
23948000,1,0,0,0,0
24048000,1,0,0,0,0
24148000,1,0,0,0,0
24248000,1,0,0,0,0
24348000,1,0,0,0,0
24448000,1,0,0,0,0
24548000,1,0,0,0,0
24648000,1,0,0,0,0
24748000,1,0,0,0,0
24848000,1,0,0,0,0
24948000,1,0,0,0,0
25048000,1,0,0,0,0
25148000,1,0,0,0,0
25248000,1,0,0,0,0
25348000,1,0,0,0,0
25448000,1,0,0,0,0
25548000,1,0,0,0,0
25648000,1,0,0,0,0
25748000,1,0,0,0,0
25848000,1,0,0,0,0
25948000,1,0,0,0,0
26048000,1,0,0,0,0
26148000,1,0,0,0,0
26248000,1,0,0,0,0
26348000,1,0,0,0,0
26448000,1,0,0,0,0
26548000,1,0,0,0,0
26648000,1,0,0,0,0
26748000,1,0,0,0,0
26848000,1,0,0,0,0
26896000,1,0,0,0,0
27048000,1,0,0,0,0
27148000,1,0,0,0,0
27248000,1,0,0,0,0
27348000,1,0,0,0,0
27448000,1,0,0,0,0
27548000,1,0,0,0,0
27648000,1,0,0,0,0
27748000,1,0,0,0,0
27848000,1,0,0,0,0
27948000,1,0,0,0,0
28048000,1,0,0,0,0
28148000,1,0,0,0,0
28248000,1,0,0,0,0
28348000,1,0,0,0,0
28448000,1,0,0,0,0
28548000,1,0,0,0,0
28648000,1,0,0,0,0
28748000,1,0,0,0,0
28848000,1,0,0,0,0
28948000,1,0,0,0,0
29048000,1,0,0,0,0
29148000,1,0,0,0,0
29248000,1,0,0,0,0
29348000,1,0,0,0,0
29448000,1,0,0,0,0
29548000,1,0,0,0,0
29648000,1,0,0,0,0
29748000,1,0,0,0,0
29848000,1,0,0,0,0
29948000,1,0,0,0,0
30048000,1,0,0,0,0
30148000,1,0,0,0,0
30248000,1,0,0,0,0
30348000,1,0,0,0,0
30448000,1,0,0,0,0
30548000,1,0,0,0,0
30648000,1,0,0,0,0
30748000,1,0,0,0,0
30848000,1,0,0,0,0
30948000,1,0,0,0,0
31048000,1,0,0,0,0
31148000,1,0,0,0,0
31248000,1,0,0,0,0
31348000,1,0,0,0,0
31448000,1,0,0,0,0
31548000,1,0,0,0,0
31648000,1,0,0,0,0
31748000,1,0,0,0,0
31848000,1,0,0,0,0
31948000,1,0,0,0,0
32048000,1,0,0,0,0
32148000,1,0,0,0,0
32248000,1,0,0,0,0
32348000,1,0,0,0,0
32448000,1,0,0,0,0
32548000,1,0,0,0,0
32648000,1,0,0,0,0
32748000,1,0,0,0,0
32848000,1,0,0,0,0
32948000,1,0,0,0,0
33048000,1,0,0,0,0
33148000,1,0,0,0,0
33248000,1,0,0,0,0
33348000,1,0,0,0,0
33448000,1,0,0,0,0
33548000,1,0,0,0,0
33648000,1,0,0,0,0
33752000,1,0,0,0,0
33848000,1,0,0,0,0
33948000,1,0,0,0,0
34048000,1,0,0,0,0
34148000,1,0,0,0,0
34248000,1,0,0,0,0
34348000,1,0,0,0,0
34448000,1,0,0,0,0
34548000,1,0,0,0,0
34648000,1,0,0,0,0
34748000,1,0,0,0,0
34848000,1,0,0,0,0
34948000,1,0,0,0,0
35048000,1,0,0,0,0
