timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
28000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
536000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1040000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1280000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1520000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2024000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2528000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3032000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3536000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4040000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4544000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5048000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5552000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6056000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6560000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6608000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
6620000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
7124000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
7628000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
8132000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
8636000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
9140000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
9644000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
9656000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
10160000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
10664000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
11168000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
11672000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
12176000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
12680000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
13184000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
13688000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
14192000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
14684000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
15188000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
15692000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
16196000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
16700000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17204000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17708000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18212000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18716000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19220000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19724000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20228000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20732000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21236000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21740000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22244000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22748000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23252000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23756000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24260000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24764000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25268000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25772000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26276000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26780000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
27284000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
27788000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
28292000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
28796000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
29300000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
29804000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
30308000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
30812000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
31316000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
31820000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
32324000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
32828000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33332000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33836000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34340000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34844000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35348000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35852000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36356000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36860000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37364000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37868000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38372000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38876000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39380000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39884000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40388000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40892000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41396000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41900000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42404000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42908000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
43412000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
43916000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
44420000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
44924000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
45428000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
45932000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
46436000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
46940000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
47444000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
47948000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
48452000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
48956000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
49460000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
49964000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
50468000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
50972000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
51476000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
51980000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
52484000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
52988000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
53492000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
53996000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
54500000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
55004000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
55508000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
56012000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
56516000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
57020000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
57524000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
58028000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
58532000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
59036000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
59540000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
60044000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
60548000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
61052000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
61556000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
62060000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
62564000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
63068000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
63572000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
64076000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
