timestamp,position,velocity,acceleration,attitude,body_rate
1380000,1,0,0,0,0
1416000,1,0,0,0,0
1484000,1,0,0,0,0
1580000,1,0,0,0,0
1680000,1,0,0,0,0
1780000,1,0,0,0,0
1884000,1,0,0,0,0
1980000,1,0,0,0,0
2080000,1,0,0,0,0
2184000,1,0,0,0,0
2280000,1,0,0,0,0
2384000,1,0,0,0,0
2484000,1,0,0,0,0
2584000,1,0,0,0,0
2680000,1,0,0,0,0
2784000,1,0,0,0,0
2880000,1,0,0,0,0
2980000,1,0,0,0,0
3080000,1,0,0,0,0
3180000,1,0,0,0,0
3284000,1,0,0,0,0
3384000,1,0,0,0,0
3480000,1,0,0,0,0
3584000,1,0,0,0,0
3684000,1,0,0,0,0
3780000,1,0,0,0,0
3880000,1,0,0,0,0
3980000,1,0,0,0,0
4080000,1,0,0,0,0
4180000,1,0,0,0,0
4280000,1,0,0,0,0
4384000,1,0,0,0,0
4480000,1,0,0,0,0
4584000,1,0,0,0,0
4680000,1,0,0,0,0
4780000,1,0,0,0,0
4880000,1,0,0,0,0
4980000,1,0,0,0,0
5080000,1,0,0,0,0
5180000,1,0,0,0,0
5284000,1,0,0,0,0
5384000,1,0,0,0,0
5480000,1,0,0,0,0
5584000,1,0,0,0,0
5680000,1,0,0,0,0
5784000,1,0,0,0,0
5884000,1,0,0,0,0
5984000,1,0,0,0,0
6080000,1,0,0,0,0
6180000,1,0,0,0,0
6280000,1,0,0,0,0
6384000,1,0,0,0,0
6480000,1,0,0,0,0
6584000,1,0,0,0,0
6684000,1,0,0,0,0
6780000,1,0,0,0,0
6880000,1,0,0,0,0
6984000,1,0,0,0,0
7080000,1,0,0,0,0
7184000,1,0,0,0,0
7284000,1,0,0,0,0
7384000,1,0,0,0,0
7480000,1,0,0,0,0
7584000,1,0,0,0,0
7680000,1,0,0,0,0
7784000,1,0,0,0,0
7880000,1,0,0,0,0
7980000,1,0,0,0,0
8080000,1,0,0,0,0
8180000,1,0,0,0,0
8284000,1,0,0,0,0
8380000,1,0,0,0,0
8480000,1,0,0,0,0
8584000,1,0,0,0,0
8684000,1,0,0,0,0
8784000,1,0,0,0,0
8880000,1,0,0,0,0
8980000,1,0,0,0,0
9080000,1,0,0,0,0
9184000,1,0,0,0,0
9284000,1,0,0,0,0
9384000,1,0,0,0,0
9480000,1,0,0,0,0
9580000,1,0,0,0,0
9684000,1,0,0,0,0
9780000,1,0,0,0,0
9880000,1,0,0,0,0
9980000,1,0,0,0,0
10080000,1,0,0,0,0
10180000,1,0,0,0,0
10280000,1,0,0,0,0
10384000,1,0,0,0,0
10484000,1,0,0,0,0
10580000,1,0,0,0,0
10680000,1,0,0,0,0
10784000,1,0,0,0,0
10880000,1,0,0,0,0
10980000,1,0,0,0,0
11080000,1,0,0,0,0
11180000,1,0,0,0,0
11280000,1,0,0,0,0
11384000,1,0,0,0,0
11484000,1,0,0,0,0
11580000,1,0,0,0,0
11680000,1,0,0,0,0
11780000,1,0,0,0,0
11880000,1,0,0,0,0
11980000,1,0,0,0,0
12084000,1,0,0,0,0
12180000,1,0,0,0,0
12280000,1,0,0,0,0
12380000,1,0,0,0,0
12484000,1,0,0,0,0
12580000,1,0,0,0,0
12680000,1,0,0,0,0
12780000,1,0,0,0,0
12880000,1,0,0,0,0
12980000,1,0,0,0,0
13080000,1,0,0,0,0
13184000,1,0,0,0,0
13280000,1,0,0,0,0
13380000,1,0,0,0,0
13480000,1,0,0,0,0
13584000,1,0,0,0,0
13680000,1,0,0,0,0
