timestamp,position,velocity,acceleration,attitude,body_rate
1308000,1,0,0,0,0
1344000,1,0,0,0,0
1408000,1,0,0,0,0
1508000,1,0,0,0,0
1612000,1,0,0,0,0
1708000,1,0,0,0,0
1808000,1,0,0,0,0
1908000,1,0,0,0,0
2008000,1,0,0,0,0
2108000,1,0,0,0,0
2208000,1,0,0,0,0
2308000,1,0,0,0,0
2408000,1,0,0,0,0
2508000,1,0,0,0,0
2608000,1,0,0,0,0
2708000,1,0,0,0,0
2808000,1,0,0,0,0
2908000,1,0,0,0,0
3008000,1,0,0,0,0
3108000,1,0,0,0,0
3208000,1,0,0,0,0
3308000,1,0,0,0,0
3408000,1,0,0,0,0
3508000,1,0,0,0,0
3608000,1,0,0,0,0
3712000,1,0,0,0,0
3808000,1,0,0,0,0
3908000,1,0,0,0,0
4008000,1,0,0,0,0
4108000,1,0,0,0,0
4208000,1,0,0,0,0
4308000,1,0,0,0,0
4408000,1,0,0,0,0
4508000,1,0,0,0,0
4608000,1,0,0,0,0
4708000,1,0,0,0,0
4808000,1,0,0,0,0
4908000,1,0,0,0,0
5008000,1,0,0,0,0
5108000,1,0,0,0,0
5208000,1,0,0,0,0
5308000,1,0,0,0,0
5408000,1,0,0,0,0
5508000,1,0,0,0,0
5608000,1,0,0,0,0
5708000,1,0,0,0,0
5808000,1,0,0,0,0
5908000,1,0,0,0,0
6008000,1,0,0,0,0
6108000,1,0,0,0,0
6208000,1,0,0,0,0
6308000,1,0,0,0,0
6408000,1,0,0,0,0
6508000,1,0,0,0,0
6608000,1,0,0,0,0
6708000,1,0,0,0,0
6808000,1,0,0,0,0
6908000,1,0,0,0,0
7008000,1,0,0,0,0
7108000,1,0,0,0,0
7208000,1,0,0,0,0
7308000,1,0,0,0,0
7408000,1,0,0,0,0
7508000,1,0,0,0,0
7608000,1,0,0,0,0
7708000,1,0,0,0,0
7808000,1,0,0,0,0
7908000,1,0,0,0,0
8008000,1,0,0,0,0
8108000,1,0,0,0,0
8208000,1,0,0,0,0
8308000,1,0,0,0,0
8408000,1,0,0,0,0
8508000,1,0,0,0,0
8608000,1,0,0,0,0
8708000,1,0,0,0,0
8808000,1,0,0,0,0
8908000,1,0,0,0,0
9008000,1,0,0,0,0
9108000,1,0,0,0,0
9208000,1,0,0,0,0
9308000,1,0,0,0,0
9408000,1,0,0,0,0
9508000,1,0,0,0,0
9612000,1,0,0,0,0
9708000,1,0,0,0,0
9808000,1,0,0,0,0
9908000,1,0,0,0,0
10008000,1,0,0,0,0
10108000,1,0,0,0,0
10208000,1,0,0,0,0
10308000,1,0,0,0,0
10408000,1,0,0,0,0
10508000,1,0,0,0,0
10608000,1,0,0,0,0
10708000,1,0,0,0,0
10808000,1,0,0,0,0
10908000,1,0,0,0,0
11008000,1,0,0,0,0
11108000,1,0,0,0,0
11208000,1,0,0,0,0
11308000,1,0,0,0,0
11408000,1,0,0,0,0
11508000,1,0,0,0,0
11608000,1,0,0,0,0
11708000,1,0,0,0,0
11808000,1,0,0,0,0
11908000,1,0,0,0,0
12008000,1,0,0,0,0
12108000,1,0,0,0,0
12208000,1,0,0,0,0
12308000,1,0,0,0,0
12408000,1,0,0,0,0
12508000,1,0,0,0,0
12608000,1,0,0,0,0
12708000,1,0,0,0,0
12808000,1,0,0,0,0
12908000,1,0,0,0,0
13008000,1,0,0,0,0
13108000,1,0,0,0,0
13208000,1,0,0,0,0
13308000,1,0,0,0,0
13408000,1,0,0,0,0
13508000,1,0,0,0,0
13608000,1,0,0,0,0
13708000,1,0,0,0,0
13808000,1,0,0,0,0
13908000,1,0,0,0,0
14008000,1,0,0,0,0
14108000,1,0,0,0,0
14208000,1,0,0,0,0
14308000,1,0,0,0,0
14408000,1,0,0,0,0
14508000,1,0,0,0,0
14616000,1,0,0,0,0
14708000,1,0,0,0,0
14808000,1,0,0,0,0
14908000,1,0,0,0,0
15008000,1,0,0,0,0
15108000,1,0,0,0,0
15208000,1,0,0,0,0
15308000,1,0,0,0,0
15408000,1,0,0,0,0
15508000,1,0,0,0,0
15608000,1,0,0,0,0
15708000,1,0,0,0,0
15808000,1,0,0,0,0
15908000,1,0,0,0,0
16008000,1,0,0,0,0
16108000,1,0,0,0,0
16208000,1,0,0,0,0
16308000,1,0,0,0,0
16408000,1,0,0,0,0
16508000,1,0,0,0,0
16608000,1,0,0,0,0
16708000,1,0,0,0,0
16808000,1,0,0,0,0
16908000,1,0,0,0,0
17008000,1,0,0,0,0
17108000,1,0,0,0,0
17208000,1,0,0,0,0
17308000,1,0,0,0,0
17408000,1,0,0,0,0
17508000,1,0,0,0,0
17608000,1,0,0,0,0
17708000,1,0,0,0,0
17808000,1,0,0,0,0
17908000,1,0,0,0,0
18008000,1,0,0,0,0
18108000,1,0,0,0,0
18208000,1,0,0,0,0
18308000,1,0,0,0,0
18408000,1,0,0,0,0
18508000,1,0,0,0,0
18608000,1,0,0,0,0
18708000,1,0,0,0,0
18808000,1,0,0,0,0
18908000,1,0,0,0,0
19008000,1,0,0,0,0
19112000,1,0,0,0,0
19208000,1,0,0,0,0
19308000,1,0,0,0,0
19408000,1,0,0,0,0
19508000,1,0,0,0,0
19608000,1,0,0,0,0
19708000,1,0,0,0,0
19808000,1,0,0,0,0
19908000,1,0,0,0,0
20008000,1,0,0,0,0
20108000,1,0,0,0,0
20208000,1,0,0,0,0
20308000,1,0,0,0,0
20408000,1,0,0,0,0
20508000,1,0,0,0,0
20608000,1,0,0,0,0
20708000,1,0,0,0,0
20808000,1,0,0,0,0
20908000,1,0,0,0,0
21008000,1,0,0,0,0
21108000,1,0,0,0,0
21212000,1,0,0,0,0
21308000,1,0,0,0,0
21412000,1,0,0,0,0
21508000,1,0,0,0,0
21608000,1,0,0,0,0
21708000,1,0,0,0,0
21808000,1,0,0,0,0
21908000,1,0,0,0,0
22008000,1,0,0,0,0
22108000,1,0,0,0,0
22208000,1,0,0,0,0
22308000,1,0,0,0,0
22408000,1,0,0,0,0
22508000,1,0,0,0,0
22608000,1,0,0,0,0
22708000,1,0,0,0,0
22808000,1,0,0,0,0
22908000,1,0,0,0,0
23008000,1,0,0,0,0
23108000,1,0,0,0,0
23208000,1,0,0,0,0
23308000,1,0,0,0,0
23408000,1,0,0,0,0
23508000,1,0,0,0,0
23608000,1,0,0,0,0
23708000,1,0,0,0,0
23808000,1,0,0,0,0
23908000,1,0,0,0,0
24008000,1,0,0,0,0
24108000,1,0,0,0,0
24208000,1,0,0,0,0
24308000,1,0,0,0,0
24408000,1,0,0,0,0
24508000,1,0,0,0,0
