timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
200000,0.0,0.0,0.0,0.0
400000,0.0,0.0,0.0,0.0
600000,0.0,0.0,0.0,0.0
800000,0.0,0.0,0.0,0.0
996000,0.0,0.0,0.0,0.0
1200000,0.0,0.0,0.0,0.0
1400000,0.0,0.0,0.0,0.0
1600000,0.0,0.0,0.0,0.0
1800000,0.0,0.0,0.0,0.0
2000000,0.0,0.0,0.0,0.0
2200000,0.0,0.0,0.0,0.0
2400000,0.0,0.0,0.0,0.0
2600000,0.0,0.0,0.0,0.0
2800000,0.0,0.0,0.0,0.0
3000000,0.0,0.0,0.0,0.0
3200000,0.0,0.0,0.0,0.0
3400000,0.0,0.0,0.0,0.0
3600000,0.0,0.0,0.0,0.0
3800000,0.0,0.0,0.0,0.0
4000000,0.0,0.0,0.0,0.0
4200000,0.0,0.0,0.0,0.0
4400000,0.0,0.0,0.0,0.0
4600000,0.0,0.0,0.0,0.0
4800000,0.0,0.0,0.0,0.0
5000000,0.0,0.0,0.0,0.0
5200000,0.0,0.0,0.0,0.0
5400000,0.0,0.0,0.0,0.0
5600000,0.0,0.0,0.0,0.0
5800000,0.0,0.0,0.0,0.0
6000000,0.0,0.0,0.0,0.0
6200000,0.0,0.0,0.0,0.0
6400000,0.0,0.0,0.0,0.0
6600000,0.0,0.0,0.0,0.0
6800000,0.0,0.0,0.0,0.0
6996000,0.0,0.0,0.0,0.0
7200000,0.0,0.0,0.0,0.0
7400000,0.0,0.0,0.0,0.0
7600000,0.0,0.0,0.0,0.0
7800000,0.0,0.0,0.0,0.0
8000000,0.0,0.0,0.0,0.0
8200000,0.0,0.0,0.0,0.0
8396000,0.0,0.0,0.0,0.0
8600000,0.0,0.0,0.0,0.0
8800000,0.0,0.0,0.0,0.0
9000000,0.0,0.0,0.0,0.0
9200000,0.0,0.0,0.0,0.0
9400000,0.0,0.0,0.0,0.0
9600000,0.0,0.0,0.0,0.0
9800000,0.0,0.0,0.0,0.0
10000000,0.0,0.0,0.0,0.0
10200000,0.0,0.0,0.0,0.0
10400000,0.0,0.0,0.0,0.0
10600000,0.0,0.0,0.0,0.0
10796000,0.0,0.0,0.0,0.0
11000000,0.0,0.0,0.0,0.0
11200000,0.0,0.0,0.0,0.0
11400000,0.0,0.0,0.0,0.0
11600000,0.0,0.0,0.0,0.0
11800000,0.0,0.0,0.0,0.0
12000000,0.0,0.0,0.0,0.0
12200000,0.0,0.0,0.0,0.0
