timestamp,position,velocity,acceleration,attitude,body_rate
1328000,1,0,0,0,0
1376000,1,0,0,0,0
1428000,1,0,0,0,0
1524000,1,0,0,0,0
1624000,1,0,0,0,0
1724000,1,0,0,0,0
1828000,1,0,0,0,0
1924000,1,0,0,0,0
2024000,1,0,0,0,0
2124000,1,0,0,0,0
2224000,1,0,0,0,0
2328000,1,0,0,0,0
2424000,1,0,0,0,0
2528000,1,0,0,0,0
2624000,1,0,0,0,0
2728000,1,0,0,0,0
2828000,1,0,0,0,0
2924000,1,0,0,0,0
3024000,1,0,0,0,0
3124000,1,0,0,0,0
3224000,1,0,0,0,0
3324000,1,0,0,0,0
3424000,1,0,0,0,0
3524000,1,0,0,0,0
3624000,1,0,0,0,0
3728000,1,0,0,0,0
3828000,1,0,0,0,0
3924000,1,0,0,0,0
4024000,1,0,0,0,0
4128000,1,0,0,0,0
4228000,1,0,0,0,0
4328000,1,0,0,0,0
4428000,1,0,0,0,0
4524000,1,0,0,0,0
4628000,1,0,0,0,0
4724000,1,0,0,0,0
4824000,1,0,0,0,0
4924000,1,0,0,0,0
5024000,1,0,0,0,0
5124000,1,0,0,0,0
5228000,1,0,0,0,0
5324000,1,0,0,0,0
5428000,1,0,0,0,0
5524000,1,0,0,0,0
5624000,1,0,0,0,0
5724000,1,0,0,0,0
5824000,1,0,0,0,0
5924000,1,0,0,0,0
6024000,1,0,0,0,0
6128000,1,0,0,0,0
6224000,1,0,0,0,0
6328000,1,0,0,0,0
6428000,1,0,0,0,0
6528000,1,0,0,0,0
6628000,1,0,0,0,0
6724000,1,0,0,0,0
6824000,1,0,0,0,0
6924000,1,0,0,0,0
7024000,1,0,0,0,0
7124000,1,0,0,0,0
7224000,1,0,0,0,0
7328000,1,0,0,0,0
7424000,1,0,0,0,0
7524000,1,0,0,0,0
7624000,1,0,0,0,0
7724000,1,0,0,0,0
7828000,1,0,0,0,0
7928000,1,0,0,0,0
8028000,1,0,0,0,0
8124000,1,0,0,0,0
8224000,1,0,0,0,0
8324000,1,0,0,0,0
8424000,1,0,0,0,0
8528000,1,0,0,0,0
8624000,1,0,0,0,0
8724000,1,0,0,0,0
8828000,1,0,0,0,0
8924000,1,0,0,0,0
9024000,1,0,0,0,0
9128000,1,0,0,0,0
9224000,1,0,0,0,0
9324000,1,0,0,0,0
9424000,1,0,0,0,0
9524000,1,0,0,0,0
9628000,1,0,0,0,0
9724000,1,0,0,0,0
9828000,1,0,0,0,0
9928000,1,0,0,0,0
10024000,1,0,0,0,0
10124000,1,0,0,0,0
10224000,1,0,0,0,0
10324000,1,0,0,0,0
10428000,1,0,0,0,0
10524000,1,0,0,0,0
10628000,1,0,0,0,0
10728000,1,0,0,0,0
10828000,1,0,0,0,0
10924000,1,0,0,0,0
11024000,1,0,0,0,0
11128000,1,0,0,0,0
11224000,1,0,0,0,0
11328000,1,0,0,0,0
11424000,1,0,0,0,0
11524000,1,0,0,0,0
11624000,1,0,0,0,0
11728000,1,0,0,0,0
11824000,1,0,0,0,0
11924000,1,0,0,0,0
12028000,1,0,0,0,0
12124000,1,0,0,0,0
12228000,1,0,0,0,0
12324000,1,0,0,0,0
12424000,1,0,0,0,0
12524000,1,0,0,0,0
12628000,1,0,0,0,0
12728000,1,0,0,0,0
12824000,1,0,0,0,0
12928000,1,0,0,0,0
13024000,1,0,0,0,0
13124000,1,0,0,0,0
13228000,1,0,0,0,0
13324000,1,0,0,0,0
13428000,1,0,0,0,0
13524000,1,0,0,0,0
13624000,1,0,0,0,0
13724000,1,0,0,0,0
13828000,1,0,0,0,0
13928000,1,0,0,0,0
14028000,1,0,0,0,0
14124000,1,0,0,0,0
14228000,1,0,0,0,0
14324000,1,0,0,0,0
14424000,1,0,0,0,0
14524000,1,0,0,0,0
14628000,1,0,0,0,0
14724000,1,0,0,0,0
14824000,1,0,0,0,0
14924000,1,0,0,0,0
15028000,1,0,0,0,0
15124000,1,0,0,0,0
15224000,1,0,0,0,0
15324000,1,0,0,0,0
15428000,1,0,0,0,0
15528000,1,0,0,0,0
15628000,1,0,0,0,0
15728000,1,0,0,0,0
15824000,1,0,0,0,0
15924000,1,0,0,0,0
16028000,1,0,0,0,0
16124000,1,0,0,0,0
16228000,1,0,0,0,0
16328000,1,0,0,0,0
16428000,1,0,0,0,0
16524000,1,0,0,0,0
16624000,1,0,0,0,0
16728000,1,0,0,0,0
16828000,1,0,0,0,0
16928000,1,0,0,0,0
17024000,1,0,0,0,0
17124000,1,0,0,0,0
17224000,1,0,0,0,0
17324000,1,0,0,0,0
17424000,1,0,0,0,0
17524000,1,0,0,0,0
17628000,1,0,0,0,0
17728000,1,0,0,0,0
17828000,1,0,0,0,0
17924000,1,0,0,0,0
18028000,1,0,0,0,0
18124000,1,0,0,0,0
18224000,1,0,0,0,0
18324000,1,0,0,0,0
18424000,1,0,0,0,0
18524000,1,0,0,0,0
18628000,1,0,0,0,0
18724000,1,0,0,0,0
18824000,1,0,0,0,0
18924000,1,0,0,0,0
19028000,1,0,0,0,0
19124000,1,0,0,0,0
19224000,1,0,0,0,0
19324000,1,0,0,0,0
19428000,1,0,0,0,0
19524000,1,0,0,0,0
19624000,1,0,0,0,0
19724000,1,0,0,0,0
19828000,1,0,0,0,0
19924000,1,0,0,0,0
20028000,1,0,0,0,0
20128000,1,0,0,0,0
20228000,1,0,0,0,0
20328000,1,0,0,0,0
20428000,1,0,0,0,0
20528000,1,0,0,0,0
20624000,1,0,0,0,0
20728000,1,0,0,0,0
20824000,1,0,0,0,0
20924000,1,0,0,0,0
21028000,1,0,0,0,0
21124000,1,0,0,0,0
21228000,1,0,0,0,0
21324000,1,0,0,0,0
21428000,1,0,0,0,0
21528000,1,0,0,0,0
21624000,1,0,0,0,0
21728000,1,0,0,0,0
21828000,1,0,0,0,0
21928000,1,0,0,0,0
22024000,1,0,0,0,0
22124000,1,0,0,0,0
22228000,1,0,0,0,0
22324000,1,0,0,0,0
22424000,1,0,0,0,0
22524000,1,0,0,0,0
22624000,1,0,0,0,0
22724000,1,0,0,0,0
22824000,1,0,0,0,0
22928000,1,0,0,0,0
23024000,1,0,0,0,0
23124000,1,0,0,0,0
23224000,1,0,0,0,0
23328000,1,0,0,0,0
23424000,1,0,0,0,0
23528000,1,0,0,0,0
23628000,1,0,0,0,0
23728000,1,0,0,0,0
23824000,1,0,0,0,0
23924000,1,0,0,0,0
24024000,1,0,0,0,0
24124000,1,0,0,0,0
24224000,1,0,0,0,0
24324000,1,0,0,0,0
24428000,1,0,0,0,0
24524000,1,0,0,0,0
24628000,1,0,0,0,0
24724000,1,0,0,0,0
24824000,1,0,0,0,0
24924000,1,0,0,0,0
25028000,1,0,0,0,0
25124000,1,0,0,0,0
25224000,1,0,0,0,0
25324000,1,0,0,0,0
25424000,1,0,0,0,0
25528000,1,0,0,0,0
25624000,1,0,0,0,0
25728000,1,0,0,0,0
25824000,1,0,0,0,0
25924000,1,0,0,0,0
26028000,1,0,0,0,0
26128000,1,0,0,0,0
26224000,1,0,0,0,0
26324000,1,0,0,0,0
26428000,1,0,0,0,0
26524000,1,0,0,0,0
26628000,1,0,0,0,0
26724000,1,0,0,0,0
26824000,1,0,0,0,0
26928000,1,0,0,0,0
27024000,1,0,0,0,0
27128000,1,0,0,0,0
27224000,1,0,0,0,0
27324000,1,0,0,0,0
27428000,1,0,0,0,0
27528000,1,0,0,0,0
27624000,1,0,0,0,0
27724000,1,0,0,0,0
27828000,1,0,0,0,0
27924000,1,0,0,0,0
28028000,1,0,0,0,0
28124000,1,0,0,0,0
28224000,1,0,0,0,0
28324000,1,0,0,0,0
28428000,1,0,0,0,0
28524000,1,0,0,0,0
28628000,1,0,0,0,0
28728000,1,0,0,0,0
28824000,1,0,0,0,0
28924000,1,0,0,0,0
29024000,1,0,0,0,0
29128000,1,0,0,0,0
29224000,1,0,0,0,0
29328000,1,0,0,0,0
29428000,1,0,0,0,0
29524000,1,0,0,0,0
29624000,1,0,0,0,0
29728000,1,0,0,0,0
29828000,1,0,0,0,0
29924000,1,0,0,0,0
30024000,1,0,0,0,0
30124000,1,0,0,0,0
30224000,1,0,0,0,0
30324000,1,0,0,0,0
30424000,1,0,0,0,0
30524000,1,0,0,0,0
30624000,1,0,0,0,0
30728000,1,0,0,0,0
30828000,1,0,0,0,0
30924000,1,0,0,0,0
31028000,1,0,0,0,0
31124000,1,0,0,0,0
31224000,1,0,0,0,0
31328000,1,0,0,0,0
31424000,1,0,0,0,0
31528000,1,0,0,0,0
31624000,1,0,0,0,0
31724000,1,0,0,0,0
31824000,1,0,0,0,0
31924000,1,0,0,0,0
32028000,1,0,0,0,0
32124000,1,0,0,0,0
32224000,1,0,0,0,0
32328000,1,0,0,0,0
32428000,1,0,0,0,0
32528000,1,0,0,0,0
32624000,1,0,0,0,0
32728000,1,0,0,0,0
32824000,1,0,0,0,0
32924000,1,0,0,0,0
33028000,1,0,0,0,0
33124000,1,0,0,0,0
33228000,1,0,0,0,0
33328000,1,0,0,0,0
33428000,1,0,0,0,0
33524000,1,0,0,0,0
33628000,1,0,0,0,0
33728000,1,0,0,0,0
33824000,1,0,0,0,0
33924000,1,0,0,0,0
34024000,1,0,0,0,0
34124000,1,0,0,0,0
34228000,1,0,0,0,0
34328000,1,0,0,0,0
34428000,1,0,0,0,0
34524000,1,0,0,0,0
34624000,1,0,0,0,0
34724000,1,0,0,0,0
34828000,1,0,0,0,0
34928000,1,0,0,0,0
35028000,1,0,0,0,0
35124000,1,0,0,0,0
35228000,1,0,0,0,0
35324000,1,0,0,0,0
35424000,1,0,0,0,0
35528000,1,0,0,0,0
35624000,1,0,0,0,0
35724000,1,0,0,0,0
35824000,1,0,0,0,0
35924000,1,0,0,0,0
36024000,1,0,0,0,0
36128000,1,0,0,0,0
36224000,1,0,0,0,0
36328000,1,0,0,0,0
36424000,1,0,0,0,0
36524000,1,0,0,0,0
36628000,1,0,0,0,0
36728000,1,0,0,0,0
36824000,1,0,0,0,0
36924000,1,0,0,0,0
37024000,1,0,0,0,0
37128000,1,0,0,0,0
37224000,1,0,0,0,0
37324000,1,0,0,0,0
37428000,1,0,0,0,0
37524000,1,0,0,0,0
37624000,1,0,0,0,0
37728000,1,0,0,0,0
37824000,1,0,0,0,0
37924000,1,0,0,0,0
38024000,1,0,0,0,0
38128000,1,0,0,0,0
38224000,1,0,0,0,0
38328000,1,0,0,0,0
38424000,1,0,0,0,0
38524000,1,0,0,0,0
38628000,1,0,0,0,0
38724000,1,0,0,0,0
38828000,1,0,0,0,0
38928000,1,0,0,0,0
39024000,1,0,0,0,0
39124000,1,0,0,0,0
39228000,1,0,0,0,0
39324000,1,0,0,0,0
