timestamp,position,velocity,acceleration,attitude,body_rate
1344000,1,0,0,0,0
1376000,1,0,0,0,0
1444000,1,0,0,0,0
1544000,1,0,0,0,0
1644000,1,0,0,0,0
1744000,1,0,0,0,0
1844000,1,0,0,0,0
1944000,1,0,0,0,0
2040000,1,0,0,0,0
2144000,1,0,0,0,0
2244000,1,0,0,0,0
2344000,1,0,0,0,0
2444000,1,0,0,0,0
2544000,1,0,0,0,0
2644000,1,0,0,0,0
2744000,1,0,0,0,0
2844000,1,0,0,0,0
2944000,1,0,0,0,0
3044000,1,0,0,0,0
3144000,1,0,0,0,0
3244000,1,0,0,0,0
3344000,1,0,0,0,0
3444000,1,0,0,0,0
3544000,1,0,0,0,0
3644000,1,0,0,0,0
3744000,1,0,0,0,0
3844000,1,0,0,0,0
3944000,1,0,0,0,0
4040000,1,0,0,0,0
4144000,1,0,0,0,0
4244000,1,0,0,0,0
4344000,1,0,0,0,0
4444000,1,0,0,0,0
4544000,1,0,0,0,0
4644000,1,0,0,0,0
4744000,1,0,0,0,0
4844000,1,0,0,0,0
4944000,1,0,0,0,0
5044000,1,0,0,0,0
5144000,1,0,0,0,0
5244000,1,0,0,0,0
5344000,1,0,0,0,0
5444000,1,0,0,0,0
5544000,1,0,0,0,0
5644000,1,0,0,0,0
5744000,1,0,0,0,0
5844000,1,0,0,0,0
5944000,1,0,0,0,0
6044000,1,0,0,0,0
6144000,1,0,0,0,0
6244000,1,0,0,0,0
6344000,1,0,0,0,0
6444000,1,0,0,0,0
6544000,1,0,0,0,0
6644000,1,0,0,0,0
6744000,1,0,0,0,0
6844000,1,0,0,0,0
6944000,1,0,0,0,0
7044000,1,0,0,0,0
7144000,1,0,0,0,0
7244000,1,0,0,0,0
7344000,1,0,0,0,0
7444000,1,0,0,0,0
7544000,1,0,0,0,0
7644000,1,0,0,0,0
7744000,1,0,0,0,0
7844000,1,0,0,0,0
7944000,1,0,0,0,0
8044000,1,0,0,0,0
8144000,1,0,0,0,0
8244000,1,0,0,0,0
8344000,1,0,0,0,0
8444000,1,0,0,0,0
8544000,1,0,0,0,0
8644000,1,0,0,0,0
8744000,1,0,0,0,0
8844000,1,0,0,0,0
8944000,1,0,0,0,0
9044000,1,0,0,0,0
9144000,1,0,0,0,0
9244000,1,0,0,0,0
9344000,1,0,0,0,0
9444000,1,0,0,0,0
9544000,1,0,0,0,0
9644000,1,0,0,0,0
9744000,1,0,0,0,0
9844000,1,0,0,0,0
9944000,1,0,0,0,0
10044000,1,0,0,0,0
10144000,1,0,0,0,0
10244000,1,0,0,0,0
10344000,1,0,0,0,0
10444000,1,0,0,0,0
10544000,1,0,0,0,0
10644000,1,0,0,0,0
10744000,1,0,0,0,0
10844000,1,0,0,0,0
10944000,1,0,0,0,0
11044000,1,0,0,0,0
11144000,1,0,0,0,0
11244000,1,0,0,0,0
11344000,1,0,0,0,0
11444000,1,0,0,0,0
11544000,1,0,0,0,0
11644000,1,0,0,0,0
11744000,1,0,0,0,0
11844000,1,0,0,0,0
11944000,1,0,0,0,0
12044000,1,0,0,0,0
12144000,1,0,0,0,0
12244000,1,0,0,0,0
12344000,1,0,0,0,0
12444000,1,0,0,0,0
12544000,1,0,0,0,0
12644000,1,0,0,0,0
12744000,1,0,0,0,0
12844000,1,0,0,0,0
12944000,1,0,0,0,0
13044000,1,0,0,0,0
13144000,1,0,0,0,0
13244000,1,0,0,0,0
13344000,1,0,0,0,0
13444000,1,0,0,0,0
13544000,1,0,0,0,0
13644000,1,0,0,0,0
13744000,1,0,0,0,0
13844000,1,0,0,0,0
13944000,1,0,0,0,0
14044000,1,0,0,0,0
14144000,1,0,0,0,0
14244000,1,0,0,0,0
14344000,1,0,0,0,0
14444000,1,0,0,0,0
14544000,1,0,0,0,0
14644000,1,0,0,0,0
14744000,1,0,0,0,0
14844000,1,0,0,0,0
14944000,1,0,0,0,0
15044000,1,0,0,0,0
15144000,1,0,0,0,0
15244000,1,0,0,0,0
15344000,1,0,0,0,0
15444000,1,0,0,0,0
15544000,1,0,0,0,0
15644000,1,0,0,0,0
15744000,1,0,0,0,0
15844000,1,0,0,0,0
15944000,1,0,0,0,0
16044000,1,0,0,0,0
16144000,1,0,0,0,0
16244000,1,0,0,0,0
16344000,1,0,0,0,0
16444000,1,0,0,0,0
16544000,1,0,0,0,0
16644000,1,0,0,0,0
16744000,1,0,0,0,0
16844000,1,0,0,0,0
16944000,1,0,0,0,0
17044000,1,0,0,0,0
17144000,1,0,0,0,0
17244000,1,0,0,0,0
17344000,1,0,0,0,0
17444000,1,0,0,0,0
17544000,1,0,0,0,0
17644000,1,0,0,0,0
17744000,1,0,0,0,0
17844000,1,0,0,0,0
17944000,1,0,0,0,0
18044000,1,0,0,0,0
18144000,1,0,0,0,0
18244000,1,0,0,0,0
18344000,1,0,0,0,0
18444000,1,0,0,0,0
18544000,1,0,0,0,0
18612000,1,0,0,0,0
18744000,1,0,0,0,0
18844000,1,0,0,0,0
