timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
20000,0,0,1,0,0,0,0,0
520000,0,0,1,0,0,0,0,0
1024000,0,0,1,0,0,0,0,0
1240000,0,0,1,0,0,0,0,0
1516000,0,0,1,0,0,0,0,0
2020000,0,0,1,0,0,0,0,0
2524000,0,0,1,0,0,0,0,0
3028000,0,0,1,0,0,0,0,0
3532000,0,0,1,0,0,0,0,0
4036000,0,0,1,0,0,0,0,0
4540000,0,0,1,0,0,0,0,0
5044000,0,0,1,0,0,0,0,0
5548000,0,0,1,0,0,0,0,0
6052000,0,0,1,0,0,0,0,0
6556000,0,0,1,0,0,0,0,0
7060000,0,0,1,0,0,0,0,0
7564000,0,0,1,0,0,0,0,0
8068000,0,0,1,0,0,0,0,0
8416000,0,0,1,0,0,0,0,0
8440000,0,0,1,0,0,0,0,0
8944000,0,0,1,0,0,0,0,0
9448000,0,0,1,0,0,0,0,0
9604000,0,0,1,0,0,0,0,0
10108000,0,0,1,0,0,0,0,0
10612000,0,0,1,0,0,0,0,0
11116000,0,0,1,0,0,0,0,0
11620000,0,0,1,0,0,0,0,0
12124000,0,0,1,0,0,0,0,0
12628000,0,0,1,0,0,0,0,0
13132000,0,0,1,0,0,0,0,0
13636000,0,0,1,0,0,0,0,0
14140000,0,0,1,0,0,0,0,0
14644000,1,0,1,0,0,0,0,0
15148000,1,0,1,0,0,0,0,0
15652000,1,0,1,0,0,0,0,0
16156000,1,0,1,0,0,0,0,0
16660000,1,0,1,0,0,0,0,0
17164000,1,0,1,0,0,0,0,0
17668000,1,0,1,0,0,0,0,0
18172000,1,0,1,0,0,0,0,0
18676000,1,0,1,0,0,0,0,0
19180000,1,0,1,0,0,0,0,0
19684000,1,0,1,0,0,0,0,0
20188000,1,0,1,0,0,0,0,0
20692000,1,0,1,0,0,0,0,0
21196000,1,0,1,0,0,0,0,0
21700000,1,0,1,0,0,0,0,0
22204000,1,0,1,0,0,0,0,0
22708000,1,0,1,0,0,0,0,0
23212000,1,0,1,0,0,0,0,0
23716000,1,0,1,0,0,0,0,0
24220000,1,0,1,0,0,0,0,0
24724000,1,0,1,0,0,0,0,0
25228000,1,0,1,0,0,0,0,0
25732000,1,0,1,0,0,0,0,0
26236000,1,0,1,0,0,0,0,0
26740000,1,0,1,0,0,0,0,0
27244000,1,0,1,0,0,0,0,0
27748000,1,0,1,0,0,0,0,0
28252000,1,0,1,0,0,0,0,0
28756000,1,0,1,0,0,0,0,0
29260000,1,0,1,0,0,0,0,0
29764000,1,0,1,0,0,0,0,0
30268000,1,0,1,0,0,0,0,0
30772000,1,0,1,0,0,0,0,0
31276000,1,0,1,0,0,0,0,0
31780000,1,0,1,0,0,0,0,0
32284000,1,0,1,0,0,0,0,0
32788000,1,0,1,0,0,0,0,0
33292000,1,0,1,0,0,0,0,0
33796000,1,0,1,0,0,0,0,0
