timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
28000,0,0,1,0,0,0,0,0
532000,0,0,1,0,0,0,0,0
1036000,0,0,1,0,0,0,0,0
1240000,0,0,1,0,0,0,0,0
1516000,0,0,1,0,0,0,0,0
2020000,0,0,1,0,0,0,0,0
2524000,0,0,1,0,0,0,0,0
3028000,0,0,1,0,0,0,0,0
3532000,0,0,1,0,0,0,0,0
4036000,0,0,1,0,0,0,0,0
4540000,0,0,1,0,0,0,0,0
5044000,0,0,1,0,0,0,0,0
5548000,0,0,1,0,0,0,0,0
6052000,0,0,1,0,0,0,0,0
6556000,0,0,1,0,0,0,0,0
6604000,0,0,1,0,0,0,0,0
6640000,0,0,1,0,0,0,0,0
7144000,0,0,1,0,0,0,0,0
7648000,0,0,1,0,0,0,0,0
8152000,0,0,1,0,0,0,0,0
8656000,0,0,1,0,0,0,0,0
9160000,0,0,1,0,0,0,0,0
9568000,0,0,1,0,0,0,0,0
10072000,0,0,1,0,0,0,0,0
10576000,0,0,1,0,0,0,0,0
11080000,0,0,1,0,0,0,0,0
11584000,0,0,1,0,0,0,0,0
12088000,0,0,1,0,0,0,0,0
12592000,0,0,1,0,0,0,0,0
13096000,0,0,1,0,0,0,0,0
13600000,0,0,1,0,0,0,0,0
14104000,0,0,1,0,0,0,0,0
14608000,1,0,1,0,0,0,0,0
15112000,1,0,1,0,0,0,0,0
15616000,1,0,1,0,0,0,0,0
16120000,1,0,1,0,0,0,0,0
16624000,1,0,1,0,0,0,0,0
17128000,1,0,1,0,0,0,0,0
17632000,1,0,1,0,0,0,0,0
18136000,1,0,1,0,0,0,0,0
18640000,1,0,1,0,0,0,0,0
19144000,1,0,1,0,0,0,0,0
19648000,1,0,1,0,0,0,0,0
20152000,1,0,1,0,0,0,0,0
20656000,1,0,1,0,0,0,0,0
21160000,1,0,1,0,0,0,0,0
21664000,1,0,1,0,0,0,0,0
22168000,1,0,1,0,0,0,0,0
22672000,1,0,1,0,0,0,0,0
23176000,1,0,1,0,0,0,0,0
23680000,1,0,1,0,0,0,0,0
24184000,1,0,1,0,0,0,0,0
24688000,1,0,1,0,0,0,0,0
25192000,1,0,1,0,0,0,0,0
25696000,1,0,1,0,0,0,0,0
26200000,1,0,1,0,0,0,0,0
26668000,1,0,1,0,0,0,0,0
26704000,1,0,1,0,0,0,0,0
26740000,1,0,1,0,0,0,0,0
26836000,1,0,1,0,0,0,0,0
26872000,1,0,1,0,0,0,0,0
26908000,1,0,1,0,0,0,0,0
26932000,1,0,1,0,0,0,0,0
27004000,1,0,1,0,0,0,0,0
27040000,1,0,1,0,0,0,0,0
27100000,1,0,1,0,0,0,0,0
27136000,1,0,1,0,0,0,0,0
27172000,1,0,1,0,0,0,0,0
27208000,1,0,1,0,0,0,0,0
27400000,1,0,1,0,0,0,0,0
27472000,1,0,1,0,0,0,0,0
27604000,1,0,1,0,0,0,0,0
27640000,1,0,1,0,0,0,0,0
27736000,1,0,1,0,0,0,0,0
27772000,1,0,1,0,0,0,0,0
27904000,1,0,1,0,0,0,0,0
27976000,1,0,1,0,0,0,0,0
28240000,1,0,1,0,0,0,0,0
28276000,1,0,1,0,0,0,0,0
28336000,1,0,1,0,0,0,0,0
28372000,1,0,1,0,0,0,0,0
28408000,1,0,1,0,0,0,0,0
28432000,1,0,1,0,0,0,0,0
28504000,1,0,1,0,0,0,0,0
28540000,1,0,1,0,0,0,0,0
28708000,1,0,1,0,0,0,0,0
28732000,1,0,1,0,0,0,0,0
28900000,1,0,1,0,0,0,0,0
28936000,1,0,1,0,0,0,0,0
29440000,1,0,1,0,0,0,0,0
29944000,1,0,1,0,0,0,0,0
29968000,1,0,1,0,0,0,0,0
30004000,1,0,1,0,0,0,0,0
30040000,1,0,1,0,0,0,0,0
30076000,1,0,1,0,0,0,0,0
30172000,1,0,1,0,0,0,0,0
30208000,1,0,1,0,0,0,0,0
30268000,1,0,1,0,0,0,0,0
30304000,1,0,1,0,0,0,0,0
30340000,1,0,1,0,0,0,0,0
30376000,1,0,1,0,0,0,0,0
30772000,1,0,1,0,0,0,0,0
30808000,1,0,1,0,0,0,0,0
30832000,1,0,1,0,0,0,0,0
30904000,1,0,1,0,0,0,0,0
30940000,1,0,1,0,0,0,0,0
30976000,1,0,1,0,0,0,0,0
31072000,1,0,1,0,0,0,0,0
