timestamp,position,velocity,acceleration,attitude,body_rate
1300000,1,0,0,0,0
1348000,1,0,0,0,0
1400000,1,0,0,0,0
1500000,1,0,0,0,0
1596000,1,0,0,0,0
1696000,1,0,0,0,0
1796000,1,0,0,0,0
1896000,1,0,0,0,0
1996000,1,0,0,0,0
2096000,1,0,0,0,0
2196000,1,0,0,0,0
2300000,1,0,0,0,0
2396000,1,0,0,0,0
2496000,1,0,0,0,0
2600000,1,0,0,0,0
2696000,1,0,0,0,0
2796000,1,0,0,0,0
2900000,1,0,0,0,0
2996000,1,0,0,0,0
3096000,1,0,0,0,0
3200000,1,0,0,0,0
3300000,1,0,0,0,0
3400000,1,0,0,0,0
3496000,1,0,0,0,0
3596000,1,0,0,0,0
3700000,1,0,0,0,0
3800000,1,0,0,0,0
3900000,1,0,0,0,0
3996000,1,0,0,0,0
4096000,1,0,0,0,0
4196000,1,0,0,0,0
4300000,1,0,0,0,0
4396000,1,0,0,0,0
4500000,1,0,0,0,0
4596000,1,0,0,0,0
4696000,1,0,0,0,0
4800000,1,0,0,0,0
4900000,1,0,0,0,0
4996000,1,0,0,0,0
5100000,1,0,0,0,0
5196000,1,0,0,0,0
5300000,1,0,0,0,0
5396000,1,0,0,0,0
5500000,1,0,0,0,0
5600000,1,0,0,0,0
5696000,1,0,0,0,0
5796000,1,0,0,0,0
5900000,1,0,0,0,0
6000000,1,0,0,0,0
6100000,1,0,0,0,0
6196000,1,0,0,0,0
6296000,1,0,0,0,0
6396000,1,0,0,0,0
6500000,1,0,0,0,0
6600000,1,0,0,0,0
6696000,1,0,0,0,0
6800000,1,0,0,0,0
6900000,1,0,0,0,0
7000000,1,0,0,0,0
7100000,1,0,0,0,0
7196000,1,0,0,0,0
7296000,1,0,0,0,0
7396000,1,0,0,0,0
7500000,1,0,0,0,0
7600000,1,0,0,0,0
7700000,1,0,0,0,0
7800000,1,0,0,0,0
7900000,1,0,0,0,0
8000000,1,0,0,0,0
8096000,1,0,0,0,0
8196000,1,0,0,0,0
8300000,1,0,0,0,0
8400000,1,0,0,0,0
8500000,1,0,0,0,0
8600000,1,0,0,0,0
8696000,1,0,0,0,0
8800000,1,0,0,0,0
8896000,1,0,0,0,0
